"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"WT1"	"correlated"	"GO"	"0005615"	"extracellular space "	"1409/17829"	9.55882352941176	7.90285489932133	0.0406821621222072	1	1.20954055859391	"LYAM2_HUMAN;MUC4_HUMAN;SFRP3_HUMAN;SEM3C_HUMAN;SLPI_HUMAN;SCF_HUMAN;FAM3B_HUMAN;LRRN2_HUMAN;MDGA1_HUMAN;MMP9_HUMAN;HPLN3_HUMAN;LIF_HUMAN;KNG1_HUMAN;COBA2_HUMAN;KATIP_HUMAN;CXCL7_HUMAN;FGF21_HUMAN;CBLN2_HUMAN;KLK11_HUMAN;IGJ_HUMAN;COJA1_HUMAN;DEFB1_HUMAN;EREG_HUMAN;ATS5_HUMAN;ENOA_HUMAN;GABR1_HUMAN;EP3A_HUMAN;FA11_HUMAN;CYTS_HUMAN;COAA1_HUMAN;APOL4_HUMAN;AMPB_HUMAN;KLK7_HUMAN;HGFA_HUMAN;GREM1_HUMAN;C1QRF_HUMAN;CH3L1_HUMAN;C1QBP_HUMAN;MMP14_HUMAN;OLFM4_HUMAN;PGS2_HUMAN;KLK6_HUMAN;FA10_HUMAN;LALBA_HUMAN;LIPL_HUMAN;SPTN2_HUMAN;STC1_HUMAN;NMI_HUMAN;TRFE_HUMAN;UTER_HUMAN;SLIT2_HUMAN;PON1_HUMAN;TMM98_HUMAN;TFF3_HUMAN;ZPLD1_HUMAN;LYOX_HUMAN;SVEP1_HUMAN;TEST_HUMAN;TECTB_HUMAN;RETN_HUMAN;VEGFC_HUMAN;BMP7_HUMAN;ANGL2_HUMAN;DHSO_HUMAN;ARSG_HUMAN;CRSPL_HUMAN;IL15_HUMAN;IBP1_HUMAN;IBP3_HUMAN;ICAM1_HUMAN;IL2_HUMAN;NDNF_HUMAN;NUCB2_HUMAN;NTF4_HUMAN;NGF_HUMAN;CPXM2_HUMAN;COMA1_HUMAN;HSPB1_HUMAN;IL12B_HUMAN;ADML_HUMAN;BMPR2_HUMAN;ACE2_HUMAN;CO2A1_HUMAN;CO3A1_HUMAN;CO4A6_HUMAN;GDF1_HUMAN;GDF9_HUMAN;GLHA_HUMAN;ATS15_HUMAN;CBR3_HUMAN;C4BPB_HUMAN;COSA1_HUMAN"	"92/952"
"WT1"	"correlated"	"GO"	"0007616"	"long-term memory "	"34/17829"	0.525210084033613	0.190700544057435	0.0419974531880773	1	2.75410899653979	"CALB1_HUMAN;SRF_HUMAN;GRIA1_HUMAN;NTF4_HUMAN;KCC4_HUMAN;CHSTA_HUMAN"	"6/952"
"WT1"	"correlated"	"GO"	"0030878"	"thyroid gland development "	"23/17829"	0.420168067226891	0.129003309215323	0.0422496304597662	1	3.25703324808184	"SMAD3_HUMAN;PAX8_HUMAN;SRF_HUMAN;THA_HUMAN;GLHA_HUMAN"	"5/952"
"WT1"	"correlated"	"GO"	"0031954"	"positive regulation of protein autophosphorylation "	"23/17829"	0.420168067226891	0.129003309215323	0.0422496304597662	1	3.25703324808184	"TM1L1_HUMAN;RAP2A_HUMAN;VEGFC_HUMAN;DDX3X_HUMAN;CALM2_HUMAN"	"5/952"
"WT1"	"correlated"	"GO"	"0032740"	"positive regulation of interleukin-17 production "	"23/17829"	0.420168067226891	0.129003309215323	0.0422496304597662	1	3.25703324808184	"LY9_HUMAN;IL15_HUMAN;IL23A_HUMAN;IL2_HUMAN;IL12B_HUMAN"	"5/952"
"WT1"	"correlated"	"GO"	"0120192"	"tight junction assembly "	"5/17829"	0.210084033613445	0.0280441976555051	0.0435221824856777	1	7.49117647058824	"MPDZ_HUMAN;INADL_HUMAN;CLD11_HUMAN"	"3/952"
"WT1"	"correlated"	"GO"	"1905599"	"positive regulation of low-density lipoprotein receptor activity "	"5/17829"	0.210084033613445	0.0280441976555051	0.0435221824856777	1	7.49117647058824	"PPARG_HUMAN;FGF21_HUMAN;CNPY2_HUMAN"	"3/952"
"WT1"	"correlated"	"GO"	"0060426"	"lung vasculature development "	"5/17829"	0.210084033613445	0.0280441976555051	0.0435221824856777	1	7.49117647058824	"LIF_HUMAN;FOXF1_HUMAN;ERRFI_HUMAN"	"3/952"
"WT1"	"correlated"	"GO"	"0060708"	"spongiotrophoblast differentiation "	"5/17829"	0.210084033613445	0.0280441976555051	0.0435221824856777	1	7.49117647058824	"LIF_HUMAN;ASCL2_HUMAN;SOCS3_HUMAN"	"3/952"
"WT1"	"correlated"	"GO"	"0035976"	"transcription factor AP-1 complex "	"5/17829"	0.210084033613445	0.0280441976555051	0.0435221824856777	1	7.49117647058824	"FOS_HUMAN;JUND_HUMAN;JUN_HUMAN"	"3/952"
"WT1"	"correlated"	"GO"	"0060395"	"SMAD protein signal transduction "	"59/17829"	0.735294117647059	0.33092153233496	0.0440421439731834	1	2.2219591226321	"SMAD3_HUMAN;FOS_HUMAN;JUN_HUMAN;TRFE_HUMAN;VIME_HUMAN;BMP7_HUMAN;GDF1_HUMAN;GDF9_HUMAN"	"8/952"
"WT1"	"correlated"	"GO"	"0002181"	"cytoplasmic translation "	"84/17829"	0.945378151260504	0.471142520612485	0.0493452148762285	1	2.00656512605042	"RS21_HUMAN;RL37A_HUMAN;RL36A_HUMAN;RL36_HUMAN;RL22_HUMAN;RS4X_HUMAN;RS25_HUMAN;RL23_HUMAN;RS3_HUMAN;RS29_HUMAN"	"10/952"
"WT1"	"anticorrelated"	"GO"	"0070062"	"extracellular exosome "	"1936/17829"	12.2689611217336	10.8587133322116	0.00565663652766614	1	1.12987245784808	"PDZ1I_HUMAN;PGK1_HUMAN;PGM2_HUMAN;PDXK_HUMAN;PEPD_HUMAN;PGAM2_HUMAN;PEDF_HUMAN;PEPA3_HUMAN;PD1L1_HUMAN;PDCD2_HUMAN;PCOC1_HUMAN;PLXB2_HUMAN;PI15_HUMAN;RS15A_HUMAN;TRFL_HUMAN;VATB2_HUMAN;VATD_HUMAN;UROK_HUMAN;MGRN1_HUMAN;NEBU_HUMAN;POTEE_HUMAN;PACN3_HUMAN;PERL_HUMAN;PGS1_HUMAN;RBNS5_HUMAN;RAB21_HUMAN;RAB2A_HUMAN;RAB5C_HUMAN;RABP2_HUMAN;ROA1_HUMAN;SYNE2_HUMAN;TAGL2_HUMAN;PTPRF_HUMAN;SCRB1_HUMAN;SNAG_HUMAN;PSA6_HUMAN;SERC_HUMAN;SLUR1_HUMAN;SNF8_HUMAN;TNR8_HUMAN;TM10A_HUMAN;SPIT1_HUMAN;SDF1_HUMAN;TPIS_HUMAN;TM1L2_HUMAN;TM7S3_HUMAN;TOR3A_HUMAN;TOM1_HUMAN;PSB4_HUMAN;RIDA_HUMAN;RSSA_HUMAN;S10A4_HUMAN;S13A3_HUMAN;CHID1_HUMAN;LSP1_HUMAN;LGMN_HUMAN;LG3BP_HUMAN;BDH2_HUMAN;DDTL_HUMAN;GSTA2_HUMAN;MARK3_HUMAN;MASP2_HUMAN;MB12A_HUMAN;4F2_HUMAN;ANFY1_HUMAN;ITA1_HUMAN;ITB4_HUMAN;H31T_HUMAN;IPYR_HUMAN;MOT1_HUMAN;CRUM2_HUMAN;DPYL2_HUMAN;H2B1M_HUMAN;HBA_HUMAN;IDHC_HUMAN;FOLH1_HUMAN;HEMO_HUMAN;HYOU1_HUMAN;ENTP2_HUMAN;GREB1_HUMAN;GSTA3_HUMAN;GSTM3_HUMAN;K1C28_HUMAN;HNRPK_HUMAN;APOE_HUMAN;CDK1_HUMAN;ATPA_HUMAN;NUCB1_HUMAN;DCD_HUMAN;FETUA_HUMAN;FGL2_HUMAN;AMY1A_HUMAN;CDC37_HUMAN;COCA1_HUMAN;H32_HUMAN;HEBP2_HUMAN;MGP_HUMAN;LRC57_HUMAN;PPM1L_HUMAN;ARL8B_HUMAN;GATM_HUMAN;CTND1_HUMAN;MIME_HUMAN;DHPR_HUMAN;CDHR2_HUMAN;CRYAB_HUMAN;GGTL2_HUMAN;GNA14_HUMAN;ITIH2_HUMAN;ITIH1_HUMAN;C1TC_HUMAN;CD248_HUMAN;CCL28_HUMAN;KRT37_HUMAN;KRT36_HUMAN;LAMP1_HUMAN;ITA4_HUMAN;CAR11_HUMAN;CISY_HUMAN;CAZA1_HUMAN;F10A1_HUMAN;ERAP1_HUMAN;CXCR4_HUMAN;FA9_HUMAN;FAAA_HUMAN;FA12_HUMAN;ESTD_HUMAN;CEAM8_HUMAN;EPN3_HUMAN;6PGL_HUMAN;ANGT_HUMAN;ARL8A_HUMAN;ANX13_HUMAN;FLOT2_HUMAN;H2A1A_HUMAN;K1C18_HUMAN;GALK1_HUMAN;FRIH_HUMAN;GALT7_HUMAN;DPP4_HUMAN;DRB1_HUMAN;GPC5D_HUMAN;GSTA1_HUMAN;CALR_HUMAN;DDAH2_HUMAN;EIF3I_HUMAN;ENDD1_HUMAN;GAPR1_HUMAN;PROM1_HUMAN;LCAT_HUMAN;LEG1_HUMAN;MYL6B_HUMAN;GPA33_HUMAN;HBB_HUMAN;PCBP3_HUMAN;DMBT1_HUMAN;F16P2_HUMAN;K1C24_HUMAN;PARP4_HUMAN;K1C15_HUMAN;K2C1_HUMAN;LAMA4_HUMAN;GAS6_HUMAN;IDE_HUMAN;GPX3_HUMAN;GRP75_HUMAN;IGLL5_HUMAN;P3H1_HUMAN;LDHC_HUMAN;PLPP1_HUMAN;PKD1_HUMAN;KPRP_HUMAN;PSA3_HUMAN;ANXA7_HUMAN;RL10A_HUMAN;MNDA_HUMAN;MSRA_HUMAN;NUMA1_HUMAN;LYPA2_HUMAN;MEST_HUMAN;PHS_HUMAN;CHMP5_HUMAN;PPT2_HUMAN;S10AA_HUMAN;RS18_HUMAN;SIAS_HUMAN;SL9A3_HUMAN;SMUF1_HUMAN;S10AB_HUMAN;SFRP1_HUMAN;PARK7_HUMAN;SCNBA_HUMAN;SEPT2_HUMAN;RHOJ_HUMAN;TNF10_HUMAN;SO4C1_HUMAN;SLC31_HUMAN;S22AC_HUMAN;SRPRA_HUMAN;STX3_HUMAN;RS13_HUMAN;SAP3_HUMAN;S22A6_HUMAN;S22AD_HUMAN;SYNC_HUMAN;TGM3_HUMAN;S10A6_HUMAN;SCAM2_HUMAN;TBB8_HUMAN;MBLC2_HUMAN;PCD12_HUMAN;OTUB1_HUMAN;TBB4B_HUMAN;TM256_HUMAN;SDCB2_HUMAN;SERA_HUMAN;SPB3_HUMAN;STX7_HUMAN;SHRM2_HUMAN;VATL_HUMAN;VAT1_HUMAN;SAMP_HUMAN;SPAST_HUMAN;SDCB1_HUMAN;STAU1_HUMAN;PLCD1_HUMAN;CRK_HUMAN;FABPL_HUMAN;RHOF_HUMAN;SC5A2_HUMAN;OSTP_HUMAN;XPO2_HUMAN;S12A9_HUMAN;WNT7B_HUMAN;RINI_HUMAN;TENX_HUMAN;OSBL1_HUMAN;TAOK1_HUMAN;UB2V1_HUMAN;TCPG_HUMAN;VAMP8_HUMAN;UBXN6_HUMAN;TYK2_HUMAN;PLEC_HUMAN;PROF1_HUMAN;SYMC_HUMAN;XPP2_HUMAN;PAPP2_HUMAN;TXD17_HUMAN;TRHDE_HUMAN;SYSC_HUMAN;VPS50_HUMAN;WFDC2_HUMAN;ITB7_HUMAN;TNPO1_HUMAN;MYH9_HUMAN;PRELP_HUMAN;TOLIP_HUMAN;NEDD8_HUMAN;UBB_HUMAN;TKT_HUMAN;ZN114_HUMAN;VP13C_HUMAN;TCPE_HUMAN;TCPH_HUMAN;UPK3A_HUMAN;TIMP1_HUMAN;VTNC_HUMAN;THOC4_HUMAN;THIL_HUMAN;RAP2B_HUMAN;RAB35_HUMAN;PZP_HUMAN;RALA_HUMAN;QSOX1_HUMAN;RGAP1_HUMAN;A1AT_HUMAN;BPIB1_HUMAN;BODG_HUMAN;AL9A1_HUMAN;AGRE5_HUMAN;AEBP1_HUMAN;AP1M1_HUMAN;CD9_HUMAN;ANXA1_HUMAN;CDC42_HUMAN;DESM_HUMAN;CNDP2_HUMAN;DP13B_HUMAN;ARPC2_HUMAN;ASSY_HUMAN;AUP1_HUMAN;ACTZ_HUMAN;ACTN4_HUMAN;CAN5_HUMAN;FETUB_HUMAN;FUT8_HUMAN;IBP2_HUMAN;ICAM3_HUMAN;IL6RB_HUMAN;CRUM3_HUMAN;KPCL_HUMAN;MYO1G_HUMAN;MYO5A_HUMAN;NB5R1_HUMAN;MYG_HUMAN;MYH13_HUMAN;NAGK_HUMAN;MYOF_HUMAN;MYP2_HUMAN;NNRE_HUMAN;HMCN1_HUMAN;LEG7_HUMAN;LIN7A_HUMAN;IST1_HUMAN;HIRA_HUMAN;FCER2_HUMAN;GIPC2_HUMAN;GBG5_HUMAN;K2C8_HUMAN;LCK_HUMAN;LYAG_HUMAN;CYTC_HUMAN;GBB2_HUMAN;GNPI1_HUMAN;CPNS1_HUMAN;DDC_HUMAN;DPYS_HUMAN;IF4E_HUMAN;DUT_HUMAN;DOCK2_HUMAN;DPEP1_HUMAN;DOP2_HUMAN;ECM1_HUMAN;ABCB6_HUMAN;BI2L1_HUMAN;AATM_HUMAN;A4_HUMAN;AAAT_HUMAN;BCD1_HUMAN;CALL3_HUMAN;ANXA3_HUMAN;CD82_HUMAN;AMPL_HUMAN;ANT3_HUMAN;CD44_HUMAN;CLTRN_HUMAN;CO1A2_HUMAN;CO2_HUMAN;CO3_HUMAN;CO5_HUMAN;CILP1_HUMAN;CLIC1_HUMAN;CLIC3_HUMAN;DSG3_HUMAN;GDS1_HUMAN;GHITM_HUMAN;GGH_HUMAN;ACO11_HUMAN;ACTN3_HUMAN;ADCY1_HUMAN;AGAP2_HUMAN;FOLR1_HUMAN;DSC1_HUMAN;CAB45_HUMAN;CATA_HUMAN;CATB_HUMAN;CC105_HUMAN;DPP2_HUMAN;DYHC1_HUMAN;F168B_HUMAN;A1AG1_HUMAN;B4GT1_HUMAN;ACTC_HUMAN;ALDOB_HUMAN;CD48_HUMAN;CD79B_HUMAN;ASM3B_HUMAN;EDIL3_HUMAN;FA20A_HUMAN;DRA_HUMAN;B4GT3_HUMAN;CAN7_HUMAN;AOC1_HUMAN;CREB5_HUMAN;ES8L2_HUMAN"	"386/3138"
"WT1"	"anticorrelated"	"GO"	"0062023"	"collagen-containing extracellular matrix "	"322/17829"	2.4219247928617	1.80604632901453	0.0147376305017393	1	1.34100922769973	"PEDF_HUMAN;PDGFB_HUMAN;PGS1_HUMAN;SDF1_HUMAN;TIMP2_HUMAN;S10A4_HUMAN;LG3BP_HUMAN;CQ058_HUMAN;COBA1_HUMAN;COPA1_HUMAN;FBCD1_HUMAN;HEMO_HUMAN;FBN3_HUMAN;APOE_HUMAN;FETUA_HUMAN;FGL2_HUMAN;ATS2_HUMAN;COCA1_HUMAN;MGP_HUMAN;MIME_HUMAN;ITIH2_HUMAN;ITIH1_HUMAN;LOXL2_HUMAN;LAMA2_HUMAN;COQA1_HUMAN;FA9_HUMAN;FA12_HUMAN;ANGT_HUMAN;ANGL4_HUMAN;HGFL_HUMAN;INHBE_HUMAN;CALR_HUMAN;MATN1_HUMAN;MBL2_HUMAN;LEG1_HUMAN;K2C1_HUMAN;LAMA4_HUMAN;ANXA7_HUMAN;MATN2_HUMAN;COGA1_HUMAN;S10AA_HUMAN;SFRP1_HUMAN;MUC17_HUMAN;SDC3_HUMAN;S10A6_HUMAN;TENR_HUMAN;PLF4_HUMAN;SDC2_HUMAN;SAMP_HUMAN;SPRC_HUMAN;TGFB2_HUMAN;TENX_HUMAN;WNT2B_HUMAN;TGFB3_HUMAN;PRG3_HUMAN;PRELP_HUMAN;TARSH_HUMAN;VTNC_HUMAN;A1AT_HUMAN;AEBP1_HUMAN;ANXA1_HUMAN;ASPN_HUMAN;HMCN1_HUMAN;CBLN4_HUMAN;ECM1_HUMAN;COOA1_HUMAN;ANT3_HUMAN;ANGL7_HUMAN;CO1A2_HUMAN;CILP1_HUMAN;CO7A1_HUMAN;CLC14_HUMAN;ADA19_HUMAN;CATB_HUMAN;A1AG1_HUMAN;ATL4_HUMAN;EDIL3_HUMAN"	"77/3138"
