"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"WT1"	"anticorrelated"	"GO"	"0070828"	"heterochromatin organization "	"10/17829"	0.348027842227378	0.0560883953110102	0.018537743956485	1	6.20498839907193	"MTHR_HUMAN;HDAC2_HUMAN;PRD16_HUMAN;SETB1_HUMAN"	"4/862"
"WT1"	"anticorrelated"	"GO"	"0005886"	"plasma membrane "	"4231/17829"	26.6821345707657	23.7310000560884	0.018703558154582	1	1.12435778128618	"LIMA1_HUMAN;PECA1_HUMAN;PCP_HUMAN;VAPA_HUMAN;VAPB_HUMAN;VATG3_HUMAN;RAB31_HUMAN;RAC3_HUMAN;SCUB3_HUMAN;TPOR_HUMAN;TIAM1_HUMAN;NK2R_HUMAN;PRAF1_HUMAN;STBD1_HUMAN;TLN2_HUMAN;TM7S3_HUMAN;TM102_HUMAN;SPRE1_HUMAN;SCF_HUMAN;S6A14_HUMAN;HCD2_HUMAN;LGUL_HUMAN;LRC33_HUMAN;MAP2_HUMAN;MARK3_HUMAN;AT1A1_HUMAN;JAG2_HUMAN;MOT3_HUMAN;ACHA4_HUMAN;ACVL1_HUMAN;KCNA6_HUMAN;KPB1_HUMAN;FRPD3_HUMAN;IPRI_HUMAN;GBRB1_HUMAN;HYLS1_HUMAN;HEPS_HUMAN;HBEGF_HUMAN;EMP3_HUMAN;ENTP8_HUMAN;FCSD2_HUMAN;ATPB_HUMAN;MGST2_HUMAN;NRCAM_HUMAN;MRGX2_HUMAN;C1QR1_HUMAN;JAML_HUMAN;NOTC1_HUMAN;O5AU1_HUMAN;PAI2_HUMAN;OR4X2_HUMAN;CAH12_HUMAN;EPB41_HUMAN;FCERA_HUMAN;CAD10_HUMAN;CLD16_HUMAN;I11RA_HUMAN;GRIP1_HUMAN;AGRA1_HUMAN;ACSL5_HUMAN;APBA1_HUMAN;CAMKV_HUMAN;HS90B_HUMAN;CTSR1_HUMAN;EP15R_HUMAN;EPCAM_HUMAN;GBRG3_HUMAN;ARID2_HUMAN;CFAB_HUMAN;ENOX2_HUMAN;GRIN3_HUMAN;CE295_HUMAN;FZD4_HUMAN;DRB1_HUMAN;GLRA3_HUMAN;CAV2_HUMAN;CAH9_HUMAN;COPRS_HUMAN;GRM7_HUMAN;LY6D_HUMAN;OR3A1_HUMAN;PLCH2_HUMAN;KSR2_HUMAN;O10H5_HUMAN;KCNK4_HUMAN;P3C2A_HUMAN;PMP22_HUMAN;FIMP_HUMAN;FCAMR_HUMAN;LEG3_HUMAN;LFA3_HUMAN;LANC3_HUMAN;EXOC4_HUMAN;PILRA_HUMAN;CUL1_HUMAN;PAK2_HUMAN;LITAF_HUMAN;MCTS1_HUMAN;NPCL1_HUMAN;OR6F1_HUMAN;P4K2A_HUMAN;PERF_HUMAN;PLS4_HUMAN;RL36L_HUMAN;CTNL1_HUMAN;NEUR1_HUMAN;O11H6_HUMAN;CHD1L_HUMAN;O52E8_HUMAN;S41A1_HUMAN;NICA_HUMAN;PALM3_HUMAN;RTP2_HUMAN;SCNNG_HUMAN;PANX2_HUMAN;S12A2_HUMAN;SPTN2_HUMAN;MLKL_HUMAN;SCN5A_HUMAN;O10C1_HUMAN;OR5A1_HUMAN;O10V1_HUMAN;SPIT2_HUMAN;PIGY_HUMAN;S15A4_HUMAN;SHIP2_HUMAN;SLC31_HUMAN;RGPA2_HUMAN;S13A2_HUMAN;SPIR1_HUMAN;TCIM_HUMAN;TPSNR_HUMAN;SORL_HUMAN;STYK1_HUMAN;SPART_HUMAN;TLR5_HUMAN;RHEX_HUMAN;TES_HUMAN;RYK_HUMAN;O4A16_HUMAN;PPBN_HUMAN;MCEM1_HUMAN;SC5A3_HUMAN;RFFL_HUMAN;PNOC_HUMAN;TEFF1_HUMAN;TAU_HUMAN;PUR9_HUMAN;S13A4_HUMAN;PP2AA_HUMAN;OLR1_HUMAN;ZNT8_HUMAN;VP35L_HUMAN;PTPRC_HUMAN;PF2R_HUMAN;TNR21_HUMAN;TUB_HUMAN;TNR18_HUMAN;VNN2_HUMAN;TXK_HUMAN;NRG2_HUMAN;PLS3_HUMAN;XRCC5_HUMAN;PSCA_HUMAN;TCAF2_HUMAN;TCAF1_HUMAN;TF_HUMAN;VP37B_HUMAN;MSMO1_HUMAN;RAB35_HUMAN;RAB8A_HUMAN;RAF1_HUMAN;RALA_HUMAN;ABCBB_HUMAN;CEAM1_HUMAN;BKRB2_HUMAN;DGKH_HUMAN;ASM_HUMAN;AT2B1_HUMAN;AT8A1_HUMAN;AT135_HUMAN;ACHG_HUMAN;ABCAC_HUMAN;ACES_HUMAN;CACB1_HUMAN;ARH_HUMAN;HSP72_HUMAN;IL2RG_HUMAN;IKBA_HUMAN;CRUM3_HUMAN;MYO1C_HUMAN;MYADM_HUMAN;DHB8_HUMAN;GPR35_HUMAN;NSF1C_HUMAN;NPTX1_HUMAN;CD151_HUMAN;HCN2_HUMAN;MERL_HUMAN;COHA1_HUMAN;HFE_HUMAN;LX15B_HUMAN;GBRG2_HUMAN;JAM1_HUMAN;ITAV_HUMAN;KLC2_HUMAN;APOBR_HUMAN;CNGA1_HUMAN;DPA1_HUMAN;DYSF_HUMAN;AB1IP_HUMAN;CELR3_HUMAN;CNTN4_HUMAN;CLD25_HUMAN;CLC4C_HUMAN;CLC6A_HUMAN;CO9_HUMAN;CAH2_HUMAN;ATRN_HUMAN;ANKH_HUMAN;CY24B_HUMAN;CTND2_HUMAN;CALM2_HUMAN;GP173_HUMAN;ACHE_HUMAN;ASGR1_HUMAN;CD52_HUMAN;AT1B1_HUMAN;ATPO_HUMAN;FMNL1_HUMAN;ETS2_HUMAN"	"231/862"
"WT1"	"anticorrelated"	"GO"	"0005743"	"mitochondrial inner membrane "	"368/17829"	3.24825986078886	2.06405294744517	0.0190436910690846	1	1.5737289417936	"LDHD_HUMAN;NDUA2_HUMAN;NDUB2_HUMAN;RSAD2_HUMAN;S2542_HUMAN;ACPM_HUMAN;NDUBB_HUMAN;BCS1_HUMAN;ATPK_HUMAN;LEG3_HUMAN;MFRN1_HUMAN;CP2E1_HUMAN;NDUF3_HUMAN;S2548_HUMAN;RM15_HUMAN;RM43_HUMAN;NDUBA_HUMAN;COX7C_HUMAN;MFRN2_HUMAN;TIM8A_HUMAN;TM14C_HUMAN;NDUS3_HUMAN;YMEL1_HUMAN;PLS3_HUMAN;PPIF_HUMAN;NDUB7_HUMAN;TIM50_HUMAN;CLPX_HUMAN;ATPO_HUMAN"	"29/862"
"WT1"	"anticorrelated"	"GO"	"0031966"	"mitochondrial membrane "	"111/17829"	1.27610208816705	0.622581187952213	0.025349949025013	1	2.0496958675613	"NDUA2_HUMAN;TRAK1_HUMAN;MAVS_HUMAN;ACPM_HUMAN;ATPB_HUMAN;ATCAY_HUMAN;LYRM7_HUMAN;COX7C_HUMAN;TM14C_HUMAN;NDUS3_HUMAN;ACADV_HUMAN;BI1_HUMAN"	"12/862"
"WT1"	"anticorrelated"	"GO"	"0006883"	"cellular sodium ion homeostasis "	"22/17829"	0.464037122969838	0.123394469684222	0.0276968080402385	1	3.76059902974056	"AT1A1_HUMAN;SCNNG_HUMAN;S12A2_HUMAN;NED4L_HUMAN;AT1B1_HUMAN"	"5/862"
"WT1"	"anticorrelated"	"GO"	"0034220"	"ion transmembrane transport "	"98/17829"	1.16009280742459	0.549666274047899	0.030545349189003	1	2.11054027179317	"ACHA4_HUMAN;GBRB1_HUMAN;GBRG3_HUMAN;GLRA3_HUMAN;NED4L_HUMAN;AT2B1_HUMAN;AT8A1_HUMAN;AT135_HUMAN;ACHG_HUMAN;GBRG2_HUMAN;ACHE_HUMAN"	"11/862"
"WT1"	"anticorrelated"	"GO"	"0005923"	"bicellular tight junction "	"116/17829"	1.27610208816705	0.650625385607718	0.0311267904578102	1	1.96134690775262	"VAPA_HUMAN;3BP1_HUMAN;JAML_HUMAN;CLD16_HUMAN;EPCAM_HUMAN;PMP22_HUMAN;STRN_HUMAN;UBP53_HUMAN;CRUM3_HUMAN;JAM1_HUMAN;CLD25_HUMAN;CCND1_HUMAN"	"12/862"
"WT1"	"anticorrelated"	"GO"	"0023026"	"MHC class II protein complex binding "	"24/17829"	0.464037122969838	0.134612148746424	0.0353582412614275	1	3.44721577726218	"HS90B_HUMAN;DRB1_HUMAN;DMB_HUMAN;DPA1_HUMAN;AT1B1_HUMAN"	"5/862"
"WT1"	"anticorrelated"	"GO"	"0006120"	"mitochondrial electron transport, NADH to ubiquinone "	"36/17829"	0.580046403712297	0.201918223119637	0.0358777188620795	1	2.87267981438515	"NDUA2_HUMAN;NDUB2_HUMAN;ACPM_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;NDUB7_HUMAN"	"6/862"
"WT1"	"anticorrelated"	"GO"	"0035307"	"positive regulation of protein dephosphorylation "	"26/17829"	0.464037122969838	0.145829827808626	0.0441256732377082	1	3.1820453328574	"ANKL2_HUMAN;ASM_HUMAN;2A5A_HUMAN;NEPR1_HUMAN;CALM2_HUMAN"	"5/862"
"WT1"	"anticorrelated"	"GO"	"0043535"	"regulation of blood vessel endothelial cell migration "	"6/17829"	0.232018561484919	0.0336530371866061	0.0473191711744132	1	6.89443155452436	"PCP_HUMAN;ACVL1_HUMAN;3BP1_HUMAN"	"3/862"
"WT1"	"anticorrelated"	"GO"	"0034157"	"positive regulation of toll-like receptor 7 signaling pathway "	"6/17829"	0.232018561484919	0.0336530371866061	0.0473191711744132	1	6.89443155452436	"RSAD2_HUMAN;S15A4_HUMAN;TASL_HUMAN"	"3/862"
"WT1"	"anticorrelated"	"GO"	"0019900"	"kinase binding "	"92/17829"	1.04408352668213	0.516013236861293	0.047703677022831	1	2.02336578230606	"TIAM1_HUMAN;HS90B_HUMAN;BTG1_HUMAN;MIDN_HUMAN;WWC3_HUMAN;CEAM1_HUMAN;DGKH_HUMAN;BARD1_HUMAN;2A5A_HUMAN;CNOT9_HUMAN"	"10/862"
"WT1"	"anticorrelated"	"GO"	"0042391"	"regulation of membrane potential "	"92/17829"	1.04408352668213	0.516013236861293	0.047703677022831	1	2.02336578230606	"ACHA4_HUMAN;GBRB1_HUMAN;GBRG3_HUMAN;GLRA3_HUMAN;NED4L_HUMAN;ACHG_HUMAN;HCN2_HUMAN;GBRG2_HUMAN;ACHE_HUMAN;ACTN2_HUMAN"	"10/862"
"WT1"	"anticorrelated"	"GO"	"0061025"	"membrane fusion "	"27/17829"	0.464037122969838	0.151438667339727	0.0489250105094249	1	3.06419180201083	"VAPA_HUMAN;MSS4_HUMAN;UBX2A_HUMAN;NSF1C_HUMAN;DYSF_HUMAN"	"5/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa05020"	"Prion disease - Homo sapiens (human)"	"250/17829"	3.01624129930394	1.40220988277525	0.000361721421221768	0.111410197736305	2.1510626450116	"PPIF_HUMAN;STIP1_HUMAN;COX7C_HUMAN;CY24B_HUMAN;DDIT3_HUMAN;HSP72_HUMAN;TBB2B_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;NOTC1_HUMAN;ATPB_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;PP2BC_HUMAN;MK11_HUMAN;PSA2_HUMAN;PSA3_HUMAN;KLC2_HUMAN;CO9_HUMAN;TBB1_HUMAN;CAV2_HUMAN"	"26/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa00190"	"Oxidative phosphorylation - Homo sapiens (human)"	"114/17829"	1.74013921113689	0.639407706545516	0.000700368316936288	0.215713441616377	2.72148613994383	"VATG3_HUMAN;COX7C_HUMAN;VA0D2_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;ATPB_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;LHPP_HUMAN;ATPK_HUMAN"	"15/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa05010"	"Alzheimer disease - Homo sapiens (human)"	"365/17829"	3.59628770301624	2.04722642885187	0.0029582682864868	0.911146632237934	1.75666338238566	"PPIF_HUMAN;COX7C_HUMAN;CY24B_HUMAN;CALL6_HUMAN;DDIT3_HUMAN;NICA_HUMAN;HCD2_HUMAN;TBB2B_HUMAN;TAU_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;ATPB_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;ATG2B_HUMAN;PP2BC_HUMAN;PSA2_HUMAN;PSA3_HUMAN;RAF1_HUMAN;KLC2_HUMAN;WNT9A_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN;TBB1_HUMAN;FZD4_HUMAN"	"31/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa05022"	"Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"	"452/17829"	4.17633410672854	2.53519546805766	0.00375917230371812	1	1.64734205285095	"PPIF_HUMAN;COX7C_HUMAN;CY24B_HUMAN;CALL6_HUMAN;DDIT3_HUMAN;HCD2_HUMAN;HIP1_HUMAN;TBB2B_HUMAN;TAU_HUMAN;RAB8A_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;ATPB_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;ATG2B_HUMAN;WDR41_HUMAN;PP2BC_HUMAN;MK11_HUMAN;PSA2_HUMAN;PSA3_HUMAN;RAF1_HUMAN;KLC2_HUMAN;SPTN2_HUMAN;WNT9A_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN;TBB1_HUMAN;FZD4_HUMAN;VAPB_HUMAN"	"36/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa05012"	"Parkinson disease - Homo sapiens (human)"	"248/17829"	2.66821345707657	1.39099220371305	0.00433485658439994	1	1.91820877928299	"PPIF_HUMAN;COX7C_HUMAN;CALL6_HUMAN;DDIT3_HUMAN;TBB2B_HUMAN;TAU_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;ATPB_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;PSA2_HUMAN;PSA3_HUMAN;KLC2_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN;TBB1_HUMAN"	"23/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa04744"	"Phototransduction - Homo sapiens (human)"	"34/17829"	0.696055684454756	0.190700544057435	0.008482339006089	1	3.64999317592466	"CNGA1_HUMAN;CALL6_HUMAN;GBG1_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN;GUC1C_HUMAN"	"6/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa01100"	"Metabolic pathways - Homo sapiens (human)"	"1429/17829"	10.3248259860789	8.01503168994335	0.00975565613435985	1	1.28818280269979	"ARY2_HUMAN;B3GN2_HUMAN;DHRS4_HUMAN;SAT2_HUMAN;MA1B1_HUMAN;SYEM_HUMAN;VATG3_HUMAN;COX7C_HUMAN;CISY_HUMAN;CP2E1_HUMAN;CP3A5_HUMAN;CP7A1_HUMAN;CP51A_HUMAN;AL1L2_HUMAN;DGKH_HUMAN;GDE_HUMAN;KTHY_HUMAN;LDHD_HUMAN;CERS3_HUMAN;HYES_HUMAN;AL1B1_HUMAN;SPS2_HUMAN;FMO1_HUMAN;PI51C_HUMAN;SHPK_HUMAN;VA0D2_HUMAN;LX15B_HUMAN;PPBN_HUMAN;LCLT1_HUMAN;PDE7B_HUMAN;GSH0_HUMAN;LGUL_HUMAN;GSHR_HUMAN;MAAI_HUMAN;HCD2_HUMAN;DHI2_HUMAN;SHIP2_HUMAN;ACADV_HUMAN;STT3A_HUMAN;ENTP8_HUMAN;ARGI1_HUMAN;MGAT2_HUMAN;MGST2_HUMAN;QCR6L_HUMAN;MTHR_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;PUR9_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;NEUR1_HUMAN;OAT_HUMAN;ATPB_HUMAN;PDE1B_HUMAN;ACSL5_HUMAN;AT5G3_HUMAN;P3C2A_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;P4K2A_HUMAN;CGAT2_HUMAN;KAT3_HUMAN;PRDM9_HUMAN;MSMO1_HUMAN;PRD16_HUMAN;GNA1_HUMAN;ASM_HUMAN;CAH2_HUMAN;CAH9_HUMAN;CAH12_HUMAN;FKRP_HUMAN;DHB8_HUMAN;PAFA_HUMAN;GLUCM_HUMAN;UCK1_HUMAN;PIGY_HUMAN;DPM1_HUMAN;VNN2_HUMAN;SGPL1_HUMAN;MTMR6_HUMAN;DHRS3_HUMAN;PIGM_HUMAN;G3ST1_HUMAN;ATPK_HUMAN;MINP1_HUMAN;PRDX6_HUMAN;PLCH2_HUMAN;SETB1_HUMAN"	"89/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa05208"	"Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)"	"195/17829"	2.08816705336427	1.0937237085647	0.0111073018297214	1	1.90922719971444	"PPIF_HUMAN;COX7C_HUMAN;CP2E1_HUMAN;HYES_HUMAN;MGST2_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;IKBA_HUMAN;ATPB_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;MK11_HUMAN;RAF1_HUMAN"	"18/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa05415"	"Diabetic cardiomyopathy - Homo sapiens (human)"	"176/17829"	1.85614849187935	0.987155757473779	0.0204546906206954	1	1.88029951487028	"PPIF_HUMAN;COX7C_HUMAN;PARP1_HUMAN;CY24B_HUMAN;GSHR_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;ATPB_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;MK11_HUMAN"	"16/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa05014"	"Amyotrophic lateral sclerosis - Homo sapiens (human)"	"334/17829"	2.90023201856148	1.87335240338774	0.0285056997391191	1	1.54815079817164	"COX7C_HUMAN;DDIT3_HUMAN;NRG1_HUMAN;TBB2B_HUMAN;RAB8A_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;ATPB_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;ATG2B_HUMAN;WDR41_HUMAN;PP2BC_HUMAN;MK11_HUMAN;PSA2_HUMAN;PSA3_HUMAN;KLC2_HUMAN;TBB1_HUMAN;VAPB_HUMAN;NRG2_HUMAN"	"25/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa04714"	"Thermogenesis - Homo sapiens (human)"	"207/17829"	1.97215777262181	1.16102978293791	0.0334889135131685	1	1.69862806415818	"COX7C_HUMAN;NDUF3_HUMAN;QCR6L_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;ATPB_HUMAN;ACSL5_HUMAN;AT5G3_HUMAN;ATPO_HUMAN;NDUBB_HUMAN;MK11_HUMAN;PRD16_HUMAN;SMRD3_HUMAN;ATPK_HUMAN"	"17/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa05310"	"Asthma - Homo sapiens (human)"	"24/17829"	0.464037122969838	0.134612148746424	0.0353582412614275	1	3.44721577726218	"FCERA_HUMAN;DMB_HUMAN;DPA1_HUMAN;DRB1_HUMAN;IL13_HUMAN"	"4/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa04658"	"Th1 and Th2 cell differentiation - Homo sapiens (human)"	"88/17829"	1.04408352668213	0.493577878736889	0.0419572287983702	1	2.11533695422907	"DMB_HUMAN;DPA1_HUMAN;DRB1_HUMAN;IL2RG_HUMAN;IL13_HUMAN;JAG2_HUMAN;IKBA_HUMAN;NOTC1_HUMAN;PP2BC_HUMAN;MK11_HUMAN"	"9/862"
"WT1"	"anticorrelated"	"KEGG"	"path:hsa04723"	"Retrograde endocannabinoid signaling - Homo sapiens (human)"	"136/17829"	1.39211136890951	0.762802176229738	0.0439160552260795	1	1.82499658796233	"GBRB1_HUMAN;GBRG2_HUMAN;GBRG3_HUMAN;GBB2_HUMAN;GBG1_HUMAN;NDUA2_HUMAN;ACPM_HUMAN;NDUB2_HUMAN;NDUB7_HUMAN;NDUBA_HUMAN;NDUS3_HUMAN;NDUBB_HUMAN;MK11_HUMAN"	"12/862"
